MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,GKW LIMITED,       568.35,       560.05,       565.05,       534.00,       558.05,                   440080.30,795,N, ,267,       730.00,       400.00
N,GLAND PHARMA LIMITED,      3424.30,      3433.00,      3433.00,      3350.55,      3367.15,                281215260.30,83354,N, ,10976,      3555.00,      1700.00
N,GLAXOSMITHKLINE PHARMA LT,      1502.20,      1503.05,      1522.90,      1500.10,      1507.95,                 36572585.50,24209,N, ,3138,      1807.50,      1376.00
N,GLENMARK PHARMACEUTICALS,       652.55,       652.40,       658.00,       647.10,       653.15,                467989033.20,718932,N, ,15992,       672.00,       405.00
G,GUJARAT LEASE FINANCING L,         2.70,         2.80,         2.95,         2.80,         2.95,                   193778.75,66544,N, ,71,         3.50,         1.90
N,GLOBAL EDUCATION LIMITED,        50.15,        51.15,        51.15,        49.45,        49.75,                   527055.95,10498,N, ,146,        77.50,        35.50
N,GLOBAL VEC HELICORP LTD,        47.00,        47.05,        48.50,        46.80,        47.75,                   745501.80,15716,N, ,241,        65.00,        41.65
N,G M BREWERIES LTD,       592.90,       596.90,       609.50,       593.20,       603.20,                 63076033.95,104733,N, ,6207,       653.70,       363.65
N,GUJARAT MINERAL DEV CORP,        67.85,        68.30,        69.25,        68.10,        68.55,                120228270.10,1751639,N, ,8951,        83.35,        39.65
N,GMM PFAUDLER LIMITED,      4683.60,      4698.00,      4726.00,      4619.00,      4630.35,                 82887345.80,17776,N, ,3801,      6900.00,      3335.20
N,GMR INFRASTRUCTURE LTD.,        31.80,        32.15,        32.80,        31.65,        31.90,               1370665314.80,42475245,N, ,52833,        33.90,        19.25
N,GNA AXLES LIMITED,       431.60,       435.00,       468.00,       429.35,       458.35,                248023478.55,545858,N, ,20726,       468.00,       170.10
N,GUJ NAR VAL FER & CHEM L,       377.20,       380.00,       381.90,       372.70,       375.65,                167932672.85,445812,N, ,18738,       422.40,       151.25
N,GOCL CORPORATION LIMITED,       273.25,       277.00,       277.00,       267.50,       270.85,                  8916797.10,32847,N, ,1447,       297.55,       153.00
N,GODFREY PHILLIPS INDIA LT,       981.50,       990.00,      1004.65,       984.00,       989.65,                 86584601.15,87079,N, ,6068,      1110.00,       841.50
N,GODREJ AGROVET LIMITED,       634.15,       634.15,       639.00,       615.45,       627.20,                308721017.10,492909,N, ,16558,       661.15,       429.00
N,GODREJ INDUSTRIES LTD,       571.35,       573.60,       583.50,       566.15,       570.65,                147465403.70,256310,N, ,7608,       611.55,       345.00
N,GODREJ PROPERTIES LTD,      1397.80,      1402.85,      1402.85,      1383.05,      1385.80,                456569570.00,328968,N, ,17984,      1572.25,       819.75
N,GOKALDAS EXPORTS LTD.,       140.65,       141.25,       143.00,       140.00,       140.70,                 20046319.50,141714,N, ,2016,       153.95,        36.35
N,GOKUL REFOILS & SOLV LTD,        30.55,        31.00,        31.00,        30.00,        30.40,                  2258395.45,74511,N, ,786,        38.75,        11.50
N,GOKUL AGRO RESOURCES LTD,        41.35,        41.90,        41.95,        37.35,        39.95,                 16057455.90,401046,N, ,2246,        49.75,        12.50
N,GOLDEN TOBACCO LIMITED,        61.00,        61.00,        63.85,        57.95,        58.30,                  4320453.95,72111,N, ,1588,        66.05,        19.95
N,GOLDIAM INTERNATIONAL LTD,       449.00,       448.00,       456.75,       441.00,       448.85,                 19043889.90,42544,N, ,1903,       489.00,        98.05
N,GOLDSTONE TECHNOLOGIES LT,        11.95,        12.00,        12.50,        12.00,        12.20,                   920256.50,75086,N, ,282,        17.30,         6.60
N,GOODLUCK INDIA LIMITED,       111.15,       107.50,       108.10,       102.20,       105.10,                 51105438.70,485287,N, ,6312,       121.00,        34.05
N,GOODYEAR INDIA LIMITED,      1096.95,      1118.00,      1135.00,      1102.90,      1116.45,                137145377.15,122685,N, ,8197,      1144.00,       826.70
N,GUJARAT PIPAVAV PORT LTD,       112.75,       112.70,       114.10,       111.75,       113.10,                 59481739.50,526509,N, ,5578,       124.30,        72.00
N,GPT INFRAPROJECTS LTD,        82.15,        87.00,        94.80,        86.15,        87.10,                 97006839.10,1071536,N, ,16554,        94.80,        23.00
N,GRANULES INDIA LIMITED,       332.60,       334.50,       337.95,       330.00,       333.65,               1104132328.45,3298665,N, ,34540,       437.95,       194.10
N,GRAPHITE INDIA LTD,       637.35,       638.10,       673.90,       638.00,       665.40,               1318519757.65,2002515,N, ,54709,       815.90,       161.80
N,GRAVITA INDIA LIMITED,       128.10,       129.00,       129.40,       125.80,       127.05,                 28171428.15,221168,N, ,3228,       134.40,        40.90
N,GREAVES COTTON LTD.,       160.55,       161.75,       162.25,       158.10,       158.70,                385516144.85,2410212,N, ,27833,       184.40,        66.00
N,GREENLAM INDUSTRIES LTD.,      1222.30,      1260.00,      1275.00,      1220.00,      1233.20,                 70370701.65,57462,N, ,1957,      1358.85,       601.40
N,GREENPLY INDUSTRIES LTD,       199.65,       209.40,       211.90,       204.30,       205.45,                217674762.05,1046456,N, ,15365,       224.65,        73.50
N,ORIENT GREEN POWER CO LTD,         3.00,         3.00,         3.00,         2.95,         2.95,                  9132295.40,3073372,N, ,2332,         3.60,         1.65
N,GRINDWELL NORTON LIMITED,      1241.95,      1241.50,      1274.90,      1235.60,      1247.80,                121705544.45,96973,N, ,9406,      1330.40,       476.45
N,THE GROB TEA COMPANY LTD,      1349.25,      1349.25,      1408.95,      1336.40,      1378.00,                  5341273.80,3886,N, ,624,      1410.00,       361.00
N,GRP LIMITED,       959.65,       975.75,       994.90,       940.00,       946.30,                   801239.00,830,N, ,172,      1180.00,       584.20
N,GARDEN REACH SHIP&ENG LTD,       203.70,       204.00,       205.30,       201.00,       201.50,                 43674169.65,215471,N, ,4053,       243.00,       166.05
N,GUJARAT SIDHEE CEM. LTD.,        46.55,        46.95,        48.05,        46.20,        47.25,                 23554577.60,497490,N, ,4236,        51.95,        26.10
N,GUJ STATE FERT & CHEM LTD,       115.70,       116.00,       117.00,       114.70,       116.70,                144643115.75,1246489,N, ,13599,       125.00,        53.00
N,GUJARAT STATE PETRO LTD,       333.40,       333.30,       335.90,       330.50,       335.05,                102630965.70,307677,N, ,8220,       342.10,       177.40
N,GSS INFOTECH LIMITED,        68.00,        69.00,        70.40,        67.30,        69.90,                 18459810.30,266850,N, ,2757,        76.40,        20.85
N,GTL LTD,        26.10,        27.40,        27.40,        27.40,        27.40,                  2411200.00,88000,N, ,203,        27.40,         2.45
N,GTL INFRA.LTD,         1.90,         1.95,         1.95,         1.95,         1.95,                  3083018.25,1581035,N, ,630,         1.95,          .45
G,GTN TEXTILES LIMITED,         8.70,         9.00,         9.00,         8.30,         8.30,                    79575.00,9355,N, ,13,         9.00,         4.75
N,GTPL HATHWAY LIMITED,       182.90,       184.00,       186.55,       180.00,       181.60,                 14787608.60,80959,N, ,2573,       191.50,        64.80
N,GUFIC BIOSCIENCES LTD.,       187.30,       188.40,       190.00,       182.00,       183.20,                 27998251.95,150711,N, ,4081,       215.95,        75.00
N,GUJARAT ALKALIES & CHEM,       402.30,       402.35,       411.20,       401.00,       405.25,                166775914.85,410132,N, ,12202,       469.40,       304.65
N,GUJ. APOLLO IND. LTD.,       220.25,       222.40,       225.00,       219.10,       222.65,                  5966631.85,26839,N, ,1990,       277.05,       160.00
N,GUJARAT GAS LIMITED,       660.75,       665.00,       677.95,       658.75,       675.00,                995081601.45,1483925,N, ,29531,       704.50,       281.00
N,GULF OIL LUB. IND. LTD.,       686.60,       690.05,       690.05,       686.50,       688.90,                 15487792.40,22484,N, ,1602,       842.00,       563.05
N,GP PETROLEUMS LIMITED,        63.25,        63.25,        63.95,        61.50,        62.30,                  4761236.80,76137,N, ,1201,        77.55,        33.00
N,GULSHAN POLYOLS LIMITED,       192.05,       194.95,       194.95,       188.00,       190.80,                 12930857.45,67748,N, ,1387,       205.50,        33.85
N,HINDUSTAN AERONAUTICS LTD,      1021.80,      1025.50,      1028.85,      1010.00,      1013.75,                243194414.40,238850,N, ,10085,      1423.00,       658.00
N,HAPPIEST MINDS TECHNO LTD,      1004.10,      1032.30,      1193.70,      1032.30,      1136.65,              21059549350.25,19353834,N, ,423457,      1193.70,       307.00
N,HARRISON MALAYALAM LTD,       208.25,       209.25,       212.45,       204.95,       206.25,                 32023612.65,153828,N, ,6377,       229.00,        70.10
N,HATHWAY CABLE & DATACOM,        25.90,        26.20,        26.40,        25.40,        25.55,                163887845.75,6341226,N, ,12345,        57.30,        20.55
N,HATSUN AGRO PRODUCT LTD.,       893.70,       907.00,       907.00,       885.35,       896.05,                 26743030.60,29838,N, ,3536,      1072.30,       616.00
N,HBL POWER SYSTEMS LTD.,        48.95,        49.30,        51.90,        47.80,        50.40,                235311211.25,4687889,N, ,20474,        51.90,        14.10
N,HB STOCKHOLDINGS LIMITED,        23.20,        23.90,        23.95,        22.50,        22.85,                   478553.25,20379,N, ,207,        24.55,         4.80
N,HINDUSTAN CONSTRUCTION CO,        13.40,        14.05,        14.05,        13.50,        14.05,                218907433.55,15638829,N, ,9039,        14.90,         4.60
N,HEALTHCARE GLOB. ENT. LTD,       224.00,       226.50,       226.50,       212.40,       217.55,                 77079565.80,349783,N, ,12981,       240.00,       106.95
N,HCL INFOSYSTEMS LTD,        17.35,        17.65,        17.85,        16.50,        16.55,                 50257026.20,2968002,N, ,7252,        21.75,         7.05
N,HEG LTD,      2190.70,      2201.20,      2245.00,      2195.00,      2214.80,                380324980.30,171533,N, ,12750,      2580.00,       659.00
N,HEIDELBERGCEMENT (I) LTD,       252.65,       253.20,       253.80,       249.75,       250.05,                 31514428.80,125814,N, ,4625,       284.95,       171.70
N,HEMISPHERE PROP IND LTD,       137.95,       138.80,       144.90,       137.05,       140.95,                108153219.75,765118,N, ,7116,       167.20,        54.40
N,HERANBA INDUSTRIES LTD,       694.60,       694.60,       695.30,       686.20,       689.10,                 68449156.00,99053,N, ,4401,       945.00,       602.10
N,HERCULES HOI. LTD.,       154.55,       155.70,       157.80,       151.25,       152.65,                 23006275.05,148266,N, ,3940,       164.00,        75.00
N,HERITAGE FOODS LTD,       431.55,       433.90,       451.00,       425.35,       445.90,                345984342.80,780834,N, ,16546,       453.60,       242.20
N,HESTER BIOSCIENCES LTD,      2597.40,      2612.70,      2644.35,      2564.00,      2574.80,                 23574702.50,9082,N, ,2389,      3134.00,      1182.35
N,HEXA TRADEX LIMITED,       120.40,       125.40,       126.40,       124.55,       126.40,                 14015213.20,111074,N, ,364,       129.00,        38.10
N,HFCL LIMITED,        67.50,        67.85,        68.25,        66.25,        66.60,                618582563.30,9212971,N, ,30321,        72.70,        11.30
N,H.G.INFRA ENGINEERING LTD,       405.65,       409.00,       414.00,       400.00,       402.55,                 59673586.55,146328,N, ,5966,       435.75,       174.20
N,HIKAL LIMITED,       490.85,       490.85,       498.50,       490.10,       494.90,                117676411.85,237889,N, ,6667,       520.80,       118.75
N,HIL LIMITED,      4615.10,      4615.00,      4650.00,      4560.00,      4563.70,                 18603400.45,4057,N, ,1201,      5170.00,      1138.00
N,HIMATSINGKA SEIDE LTD,       186.10,       187.70,       188.85,       185.60,       187.20,                 39985135.80,213637,N, ,8983,       193.30,        55.55
N,HINDUSTAN COMPOSITES LTD.,       317.65,       317.90,       324.75,       317.20,       319.95,                  4473596.25,13940,N, ,1107,       387.80,       152.60
N,HINDCON CHEMICALS LIMITED,        39.10,        40.90,        41.00,        37.95,        37.95,                  2648200.00,68000,N, ,17,        42.95,        11.25
N,HINDUSTAN COPPER LTD,       144.10,       145.00,       145.80,       142.10,       142.90,                324346166.20,2259411,N, ,15956,       196.75,        31.25
N,HINDUSTAN MOTORS LIMITED,         9.35,         9.85,         9.85,         8.95,         9.10,                  5939241.60,637915,N, ,1649,        10.00,         4.65
N,HINDUSTAN OIL EXPLORATION,       119.30,       120.20,       124.00,       119.00,       119.60,                137082159.35,1129310,N, ,11593,       125.90,        60.35
N,HIND RECTIFIER LIMITED,       156.10,       154.20,       161.45,       154.20,       159.45,                  4373979.75,27459,N, ,972,       180.15,       108.50
N,HISAR METAL IND. LIMITED,       134.70,       135.70,       139.75,       135.00,       136.55,                  6274661.30,45762,N, ,1916,       146.55,        61.20
N,HI-TECH PIPES LIMITED,       415.50,       421.00,       421.00,       410.00,       414.20,                 22875680.50,55246,N, ,1333,       445.85,       101.10
N,HITECH CORPORATION LTD,       241.05,       240.00,       246.00,       235.00,       237.90,                  6459089.30,26971,N, ,447,       263.65,        66.20
N,THE HI-TECH GEARS LIMITED,       272.05,       278.00,       313.80,       271.00,       304.20,                101567806.90,338657,N, ,9720,       313.80,        95.45
N,HLE GLASCOAT LIMITED,      3486.10,      3514.90,      3514.90,      3414.95,      3423.00,                  8458982.20,2452,N, ,990,      3791.95,      1755.00
N,HLV LIMITED,        10.00,        10.00,        10.00,         9.75,         9.85,                  2766622.25,280654,N, ,673,        12.40,         4.20
N,HINDUSTAN MEDIA VENT LTD,        75.95,        76.80,        77.90,        75.60,        77.10,                 58451182.85,759819,N, ,3100,       106.70,        44.80
N,HOME FIRST FIN CO IND LTD,       541.25,       543.10,       554.45,       542.60,       550.20,                 47471763.10,86541,N, ,6413,       640.00,       440.00
N,HONEYWELL AUTOMATION IND,     41831.35,     42200.00,     42200.00,     41035.95,     41481.15,                284182907.40,6823,N, ,2336,     49990.00,     26820.00
N,HONDA I POWER PRODUCT LTD,      1223.60,      1235.00,      1235.00,      1220.00,      1223.80,                  9364531.40,7656,N, ,806,      1388.30,       915.00
N,HOV SERVICES LTD,        56.70,        58.55,        59.50,        53.90,        54.85,                  4379828.75,75930,N, ,728,        60.50,        28.10
N,HPL ELECTRIC & POWER LTD,        74.20,        74.60,        78.55,        70.45,        76.50,                164714893.00,2188069,N, ,12817,        78.55,        24.80
